,Date,nps,Comment
14798,2023-03-21 18:42:22,10,Fue rapido y eficiente
14799,2023-03-21 18:41:28,10,"FACIL, CLARO"
14800,2023-03-21 18:38:38,10,ES MUY CLARA LA PAGINA
14801,2023-03-21 18:25:49,10,Muy fácil y sencillo
14802,2023-03-21 18:25:49,10,RAPIDO
14803,2023-03-21 18:21:42,10,buena aerolinea
14804,2023-03-21 18:18:37,9,Rápido y Sencillo
14805,2023-03-21 18:18:20,10,por económicos aunque no me gusta cuando no son puntuales
14806,2023-03-21 18:12:38,9,Es rápido
14807,2023-03-21 18:12:25,10,Es sencillo
14808,2023-03-21 18:05:05,10,muy bien
14809,2023-03-21 18:00:17,10,facil proceso
14810,2023-03-21 18:00:06,10,rapido
14811,2023-03-21 17:57:36,10,MUY BUEN SERVICIO
14812,2023-03-21 17:53:27,9,Eficiente
14813,2023-03-21 17:50:15,10,sencillo
14814,2023-03-21 17:50:08,10,Fácil de usar
14815,2023-03-21 17:48:06,10,me agrada mucho su servicio
14816,2023-03-21 17:45:06,10,Intuitivo y mensajes claros
14817,2023-03-21 17:42:26,10,excelente
14818,2023-03-21 17:36:23,9,buen servicio y economico
14819,2023-03-21 17:34:30,9,BUEN SERVICIO
14820,2023-03-21 17:32:49,10,"Rápido, amigable"
14821,2023-03-21 17:30:07,10,Todo bien
14822,2023-03-21 17:25:41,9,Servicio rápido
14823,2023-03-21 17:25:26,10,ES RAPIDO
14824,2023-03-21 17:14:26,9,Buen interfaz e interacción
14825,2023-03-21 17:08:21,10,si
14826,2023-03-21 17:04:42,10,me gusta VIVA
14827,2023-03-21 17:03:20,10,"Es muy sencillo hacer la reservación y todos los procesos, la página va llevando a uno de la mano."
14828,2023-03-21 16:51:08,10,Impresora
14829,2023-03-21 16:50:55,10,x
14830,2023-03-21 16:47:18,10,ES RAPIDO Y FACIL
14831,2023-03-21 16:45:31,10,eficiencia
14832,2023-03-21 16:39:56,10,Facilidad
14833,2023-03-21 16:37:52,10,muy eficaz
14834,2023-03-21 16:37:34,9,SENCILLO Y SIMPLE
14835,2023-03-21 16:37:04,9,ok
14836,2023-03-21 16:35:45,10,buenos precios
14837,2023-03-21 16:33:50,10,*
14838,2023-03-21 16:29:17,10,Muy fasil
14839,2023-03-21 16:21:50,10,Servicio
14840,2023-03-21 16:21:07,10,Fácil de usar y rápido
14841,2023-03-21 16:13:06,9,es fácil
14842,2023-03-21 16:07:23,10,muy buen servicio
14843,2023-03-21 16:03:43,10,Es rapido
14844,2023-03-21 16:02:27,10,ME GUSTA VIAJAR CON USTEDES
14845,2023-03-21 16:02:16,10,Rapidez
14846,2023-03-21 16:01:43,10,"es el vuelo que me acerca a mi lugar de destino, en menor tiempo"
14847,2023-03-21 15:58:36,10,RÁPIDO
14848,2023-03-21 15:43:46,10,Muy ágil todo el procedimiento!
14849,2023-03-21 15:43:04,10,MUY RAPIDO Y EFECTVIO
14850,2023-03-21 15:42:12,10,GRACIAS
14851,2023-03-21 15:39:48,10,rapido y practico
14852,2023-03-21 15:37:09,10,muy agil
14853,2023-03-21 15:26:55,10,Rápido y eficiente
14854,2023-03-21 15:24:04,10,por su practicidad
14855,2023-03-21 15:23:14,10,por su servicio
14856,2023-03-21 15:23:05,10,Todo muy bien y rápido
14857,2023-03-21 15:19:11,10,precio
14858,2023-03-21 15:12:05,9,Fascile
14859,2023-03-21 15:07:43,10,BUEN SERVICIO
14860,2023-03-21 15:04:27,10,RAPIDO
14861,2023-03-21 15:03:49,10,rapido
14862,2023-03-21 15:03:46,10,buen servicio
14863,2023-03-21 15:01:44,10,Ha sido muy fácil realizar el check in
14864,2023-03-21 14:54:25,10,good
14865,2023-03-21 14:53:46,10,Muy buen servicio
14866,2023-03-21 14:40:07,10,DA TIEMPO EN GENERAR LA COMPRA.
14867,2023-03-21 14:29:41,9,bueno
14868,2023-03-21 14:17:34,10,Es sencillo y no necesitas iniciar sesión
14869,2023-03-21 14:12:55,9,SENCILLEZ
14870,2023-03-21 14:07:40,10,"Muy rapido, pagina amigable y ludica-me encanta"
14871,2023-03-21 13:47:05,10,Por seguridad
14872,2023-03-21 13:37:42,10,Muya amigable y dinámica.
14873,2023-03-21 13:20:24,10,"muy rapido, facil y amigable"
14874,2023-03-21 12:11:24,10,rápido
14875,2023-03-21 08:52:39,10,muy claro y rapido
14876,2023-03-21 05:54:44,10,es muy facil
14877,2023-03-21 05:37:11,10,muy buen servicio
14878,2023-03-21 05:27:47,10,es muy sencillo
14879,2023-03-21 04:46:35,10,efectivo y facil
14880,2023-03-21 04:36:38,9,Es agil
14881,2023-03-21 04:05:44,10,Por su eficaz servicio
14882,2023-03-21 03:55:20,10,"Excelente servicio, buenas promociones, sigan asi, los amo."
14883,2023-03-21 03:41:29,9,todo bien
14884,2023-03-21 03:32:51,9,rapido
14885,2023-03-21 03:28:11,10,facil y practico
14886,2023-03-21 03:18:31,10,Muy bueno y facil
14887,2023-03-21 03:12:13,10,Excelente servicio
14888,2023-03-21 02:50:09,10,XXX
14889,2023-03-21 02:16:50,10,"Facilidad, rapidez y comodidad"
14890,2023-03-21 01:56:26,10,Rápido y eficiente
14891,2023-03-21 01:55:10,10,muy fácil
14892,2023-03-21 01:48:20,10,buenservicio
14893,2023-03-21 01:42:44,10,por eficiente
14894,2023-03-21 01:18:45,10,POR sencillo.
14895,2023-03-21 00:38:03,10,MUY BIEN
14896,2023-03-21 00:19:17,9,BUEN SERVICIO
14897,2023-03-21 00:19:04,10,Facil
14898,2023-03-21 00:17:28,9,Lo hacen sencillo
14899,2023-03-21 00:15:42,10,muy facil
14900,2023-03-21 00:12:12,10,facil
14901,2023-03-21 00:05:50,10,rapido  y facil
14902,2023-03-21 00:05:12,10,RAPIDEZ
14903,2023-03-21 00:03:13,10,m
14904,2023-03-21 00:00:12,10,muy buen seervicio
14905,2023-03-20 23:43:34,10,SON EXCELENTES
14906,2023-03-20 23:40:28,9,Muy intuitiva
14907,2023-03-20 23:28:03,10,por que parece muy confiable
14908,2023-03-20 23:26:38,10,excelente servicio
14909,2023-03-20 23:25:05,10,es fácil de manejar
14910,2023-03-20 23:21:13,10,ES RAPIDO
14911,2023-03-20 22:56:19,10,Fácil y prático
14912,2023-03-20 22:32:51,10,fue facil
14913,2023-03-20 22:31:04,9,Buena atencion
14914,2023-03-20 22:25:54,10,ME GUSTA
14915,2023-03-20 22:04:04,10,PORQUE ES FACIL
14916,2023-03-20 21:55:28,9,EFECTIVIDAD
14917,2023-03-20 21:54:34,10,Su plataforma virtual es muy clara.
14918,2023-03-20 21:39:44,10,buen servicio
14919,2023-03-20 21:26:20,10,EXCELENTE SERVICIO
14920,2023-03-20 21:15:23,9,PRECIOS  ACESIBLES
14921,2023-03-20 21:05:05,10,EFICIENTES
14922,2023-03-20 21:02:19,10,hasta el momento no hemos tenido ningun contratiempo
14923,2023-03-20 21:01:08,9,Clara y rapida
14924,2023-03-20 20:47:17,10,BUENOS PRECIOS
14925,2023-03-20 20:34:15,10,lo mejor
14926,2023-03-20 20:32:22,10,FACIL MANEJO DE LA PAGINA Y PRECIO
14927,2023-03-20 20:26:31,10,simple.
14928,2023-03-20 20:12:14,10,Muy ágil el proceso
14929,2023-03-20 19:53:05,10,Muy amigable la plataforma con el usuario
14930,2023-03-20 19:52:24,10,precios y destinos
14931,2023-03-20 19:50:39,10,muy bueno
14932,2023-03-20 19:46:09,10,no
14933,2023-03-20 19:26:26,9,"ES AMIGABLE, SERÍA MEJOR QUE LOS PASES DE ABORDAR ESTUVIERAN EN LA MISMA PÁGINA QUE EL ITINERARIO"
14934,2023-03-20 18:47:55,10,POR SU BUEN SERVICIO
14935,2023-03-20 18:27:26,10,muy facil para viajar
14936,2023-03-20 18:17:05,10,Es facil de usar
14937,2023-03-20 18:13:10,10,"es rápido.    Por favor cambien la ubicacion del check in fisico en el aeropuerto, esta muy lejos de las puertas de abordaje"
14938,2023-03-20 18:08:25,10,GRC
14939,2023-03-20 17:55:08,10,Muy fácil y rápido
14940,2023-03-20 17:45:47,10,POR LA ATENCION DE LA SRITA PAOLA VALENZUELA FUE OPORTUNA Y PRECISA
14941,2023-03-20 17:39:36,10,Rapidez
14942,2023-03-20 17:38:26,10,VIAJO AGUSTO
14943,2023-03-20 17:30:23,10,Es muy fácil y amigable el formato
14944,2023-03-20 17:28:04,10,La facilidad del menu
14945,2023-03-20 17:05:06,10,sss
14946,2023-03-20 17:04:37,10,FUE MUY SENCILLO Y RAPIDO
14947,2023-03-20 16:53:52,9,Me llegó un recordatorio a mi correo con la liga para hacerlo y me parece muy buena iniciativa.
14948,2023-03-20 16:52:27,10,MUY BIEN
14949,2023-03-20 16:51:44,10,PROMOCIONES
14950,2023-03-20 16:51:34,9,Todo bien
14951,2023-03-20 16:49:24,9,por lo fácil y srápido
14952,2023-03-20 16:33:18,10,Fácil transacción
14953,2023-03-20 16:31:33,10,EXCELENTE SERVICIO
14954,2023-03-20 16:27:04,10,ES MUY SENCILLA
14955,2023-03-20 16:25:42,10,EXCELENTE SERVICIO
14956,2023-03-20 16:21:24,10,FACIL SISTEMA
14957,2023-03-20 16:16:53,10,Web amigable
14958,2023-03-20 16:10:58,9,por sencilla
14959,2023-03-20 16:10:26,9,"Aceptablemente bueno, buen precio"
14960,2023-03-20 15:38:04,10,ES RAPIDO
14961,2023-03-20 15:27:41,10,muy amigable  y facil de realizar
14962,2023-03-20 15:17:31,10,POR SU MANERA SENCILLA DE REALIZAR LA OPERACION
14963,2023-03-20 14:58:17,10,es muy facil y rapido
14964,2023-03-20 14:54:48,9,ES FACIL
14965,2023-03-20 14:50:39,10,por el momento es rapido y entendible
14966,2023-03-20 14:42:21,10,FACIL DE HACER EL CHECK IN
14967,2023-03-20 14:38:26,10,por seguridad.
14968,2023-03-20 13:31:49,10,ecxelente servicio
14969,2023-03-20 13:28:55,10,rapido y facil
14970,2023-03-20 13:23:50,10,OK
14971,2023-03-20 08:12:26,10,BIEN
14972,2023-03-20 07:54:07,10,muy agil
14973,2023-03-20 07:12:37,10,por la facilidad de hacer el llenado de check-in
14974,2023-03-20 06:56:25,10,Facilidad
14975,2023-03-20 06:01:53,9,GRACIAS
14976,2023-03-20 05:59:37,10,FLUIDO Y RAPDO
14977,2023-03-20 04:34:07,9,porque fue buena
14978,2023-03-20 04:13:50,10,Excelente servicio
14979,2023-03-20 04:06:35,10,hay muchas opciones para reservar
14980,2023-03-20 03:35:47,10,EXCELENTE SERVICIO
14981,2023-03-20 02:31:56,10,siiii todo muy bien
14982,2023-03-20 02:31:19,10,BIEN
14983,2023-03-20 01:56:22,9,BUEN SERVICIO
14984,2023-03-20 01:41:32,10,POR LO AMIGABLE DE LA PAGINA PARA INTERACTUAR Y EL SERVICIO EXCELENTE
14985,2023-03-20 01:32:10,10,LEALTAD
14986,2023-03-20 01:25:28,9,POR PODER HACER FACIL EL CHECK IN
14987,2023-03-20 00:57:22,10,Muy fácil de usar
14988,2023-03-20 00:51:50,10,EXCELENTE SERVICIO Y RAPIDO
14989,2023-03-20 00:38:33,10,facil
14990,2023-03-20 00:31:16,10,gracias!!
14991,2023-03-20 00:10:49,10,MUY FACIL DE USAR
14992,2023-03-19 23:43:07,10,Es rapido y sencillo
14993,2023-03-19 23:26:53,10,PRECIO
14994,2023-03-19 23:12:11,10,EFICIENCIA
14995,2023-03-19 22:53:21,10,facil
14996,2023-03-19 22:40:55,10,Rapidez
14997,2023-03-19 22:37:51,10,EXCELENTE TUVE QUE HACER UN CAMBIO DE PASAJERO Y MUY FACIL
14998,2023-03-19 22:16:44,10,Calidad del servicio y precio
14999,2023-03-19 21:04:04,10,Na
15000,2023-03-19 21:02:37,10,de mucha confiabilidad
15001,2023-03-19 20:39:23,10,muy eficientes
15002,2023-03-19 20:28:17,10,POR SU RESPONSABILIDAD
15003,2023-03-19 20:27:36,10,Fácil y rápido
15004,2023-03-19 20:23:04,10,"Rápido, sencillo e información clara y concreta"
15005,2023-03-19 19:47:13,10,PAGINA ACCESIBLE Y DE FACIL OPERACION
15006,2023-03-19 19:45:05,10,Es muy sencilla de usar
15007,2023-03-19 19:42:06,10,.
15008,2023-03-19 19:05:15,10,es l omejor de lo mejor
15009,2023-03-19 19:00:06,10,EXCELENTE SERVICIO Y ATENCION TELEFONIOCA
15010,2023-03-19 18:55:11,9,rapido
15011,2023-03-19 18:55:09,10,es fácil de hacer
15012,2023-03-19 18:41:25,10,Facilidad
15013,2023-03-19 18:36:13,10,MUY EFIICIENTE
15014,2023-03-19 18:35:18,10,FACIL
15015,2023-03-19 18:31:39,10,muy buenos precios y facilidad en la compra
15016,2023-03-19 18:28:55,9,rapida y facil
15017,2023-03-19 18:13:56,9,todo bien
15018,2023-03-19 18:11:26,10,EXCELENTE LINEA
15019,2023-03-19 18:00:27,10,chido
15020,2023-03-19 17:40:28,10,..
15021,2023-03-19 17:29:43,10,Muy fácil el proceso a travez de la página WEB
15022,2023-03-19 17:21:23,10,Es muy sencillo
15023,2023-03-19 17:18:29,10,Es Rápido
15024,2023-03-19 16:41:54,10,economía y amigable interfaz
15025,2023-03-19 16:36:56,10,TODO MUY  FACIL
15026,2023-03-19 16:25:09,10,GRAN SERVICIO
15027,2023-03-19 16:24:10,10,muy fácil de usar
15028,2023-03-19 16:09:31,9,mas rapido y facil
15029,2023-03-19 15:53:43,10,Precio mas o menos aceptable
15030,2023-03-19 15:42:41,10,MUY BUENA OPCION
15031,2023-03-19 15:30:46,10,ES MUY FACIL Y RAPIDO
15032,2023-03-19 15:30:42,10,Muy buena
15033,2023-03-19 15:24:14,10,POR LO PRACTICO Y AMABLE DEL SISTEMA
15034,2023-03-19 15:20:18,10,muy eficiente
15035,2023-03-19 14:37:09,10,MEJOR VISTA
15036,2023-03-19 14:35:43,10,EXCELENTE SERVICIO
15037,2023-03-19 14:32:22,10,AGIL
15038,2023-03-19 14:14:51,10,x
15039,2023-03-19 12:42:12,10,EFICIENCIA
15040,2023-03-19 07:56:28,10,Rapidez
15041,2023-03-19 06:51:04,10,ES MUY SENCILLO
15042,2023-03-19 06:21:04,10,bien
15043,2023-03-19 05:06:41,10,facil y rapido
15044,2023-03-19 05:06:35,10,COSTO
15045,2023-03-19 05:05:26,10,Excelente servicio
15046,2023-03-19 04:25:09,10,"Increibles precios y una pagina muy facil de comprender, gracias por la increible experiencia"
15047,2023-03-19 04:01:17,10,respuesta rapida y eficaz
15048,2023-03-19 03:55:11,10,CALIDAD
15049,2023-03-19 03:52:44,10,Hasta ahora todo ha sido un buen servicio
15050,2023-03-19 03:11:05,10,Muy fácil y rápido
15051,2023-03-19 03:07:08,10,es excelente el servicio
15052,2023-03-19 02:54:08,10,El buen servicio del personal y la atencion . Felicidades
15053,2023-03-19 02:15:48,10,POR TODO
15054,2023-03-19 02:12:31,9,es sencillo
15055,2023-03-19 01:34:45,10,EXELENTE
15056,2023-03-19 01:19:41,10,SI
15057,2023-03-19 00:56:07,10,eficiente
15058,2023-03-19 00:41:08,10,hasta ahora todo bien
15059,2023-03-19 00:32:04,10,BIEN
15060,2023-03-19 00:18:44,9,facil entendible
15061,2023-03-19 00:12:06,10,Es muy sencillo y amigable
15062,2023-03-18 23:55:53,10,BUEN SERVICIO
15063,2023-03-18 23:04:30,10,servicio
15064,2023-03-18 22:31:28,10,muy buena carga de la aplicación
15065,2023-03-18 22:23:22,10,.
15066,2023-03-18 22:20:33,10,rapidez
15067,2023-03-18 22:06:56,10,FACIL Y RAPIDO
15068,2023-03-18 21:46:19,10,fácil de realizar
15069,2023-03-18 21:41:28,10,FACIL MANEJO
15070,2023-03-18 21:30:47,10,excelentes
15071,2023-03-18 21:25:05,10,todo muy bien
15072,2023-03-18 21:02:33,10,ES SENCILLO Y RAPIDO DE HACER
15073,2023-03-18 21:00:05,10,PONTUALIDAD
15074,2023-03-18 20:51:29,10,Es muy sencillo.
15075,2023-03-18 20:35:50,9,FACILIDAD DE LA PAGINA WEB
15076,2023-03-18 20:31:49,10,es muy amigable e intuitiva
15077,2023-03-18 20:19:12,10,ES FACIL Y RAPIDO
15078,2023-03-18 20:09:25,10,Un excelente servicio
15079,2023-03-18 19:55:05,10,EXCELENTE SERVICIO
15080,2023-03-18 19:53:04,9,Accesibilidad
15081,2023-03-18 19:48:52,10,Platafoma muy facil de usar
15082,2023-03-18 19:39:53,10,PORQUE ME GUSTO EL SERVICIO
15083,2023-03-18 19:27:04,10,EXCELENTE SERVICIO
15084,2023-03-18 19:17:04,10,"bueno, fácil"
15085,2023-03-18 19:10:37,10,buen servicio
15086,2023-03-18 18:26:29,10,todo bien
15087,2023-03-18 18:21:52,10,Rapido y Preciso
15088,2023-03-18 18:16:28,10,todo muy comodo y rapido
15089,2023-03-18 18:09:33,10,Todo bien
15090,2023-03-18 18:08:10,9,La comodidad y el fácil proceso
15091,2023-03-18 17:51:39,10,Buena experiencia de compra
15092,2023-03-18 17:37:17,10,OK
15093,2023-03-18 17:36:50,9,Es fácil y s3ncillo
15094,2023-03-18 17:36:18,10,Buen servicio excelentes precios
15095,2023-03-18 17:22:46,10,ATENCIÓN
15096,2023-03-18 17:05:30,9,Es sencillo y practico
15097,2023-03-18 16:59:23,10,FUE RAPIDO
15098,2023-03-18 16:51:05,9,Todo excelente
15099,2023-03-18 16:49:11,10,Facil
15100,2023-03-18 16:21:41,10,buena
15101,2023-03-18 16:11:54,10,Excelente servicio y todo muy en tiempo
15102,2023-03-18 16:02:31,10,ES MUY PRACTICA
15103,2023-03-18 15:59:28,10,todo claro y en orden
15104,2023-03-18 15:54:48,9,ahorras tiempo
15105,2023-03-18 15:07:07,10,el servicio es rapido
15106,2023-03-18 14:55:21,10,facilidad
15107,2023-03-18 14:31:35,10,buena atencion
15108,2023-03-18 14:23:33,9,buen precio
15109,2023-03-18 13:39:20,9,para mejorar tiempos
15110,2023-03-18 13:10:22,10,servicio y economia
15111,2023-03-18 12:20:34,10,Vuelos accesibles y facilidad para hacer reservaciones
15112,2023-03-18 08:01:14,10,por la facilidad y rapidez de atención
15113,2023-03-18 06:34:51,9,Proceso rápido
15114,2023-03-18 06:11:34,10,Por la confianza
15115,2023-03-18 06:07:56,10,si
15116,2023-03-18 05:50:08,10,sin comentarios
15117,2023-03-18 05:46:52,10,Muy fácil
15118,2023-03-18 05:41:33,9,me. gusta el avion
15119,2023-03-18 05:34:23,9,bien
15120,2023-03-18 05:27:14,10,Es fácil
15121,2023-03-18 05:21:30,10,TRAMITE  RAPIDO
15122,2023-03-18 04:54:56,10,Por que el proceso es muy facil y con bastante tiempo de anticipo.  Esto hace el viaje menos estresante.
15123,2023-03-18 04:24:04,10,POR LA FACILIDAD
15124,2023-03-18 04:19:53,10,Es una pagina amigable te guia paso a paso.
15125,2023-03-18 04:11:41,10,eS BUENO
15126,2023-03-18 04:05:04,10,UNA PAGINA AMIGABLE
15127,2023-03-18 03:50:34,10,muy bien todo
15128,2023-03-18 03:37:43,10,Ok
15129,2023-03-18 03:27:57,9,Es simple
15130,2023-03-18 03:08:06,10,OPTIMISA EL TIEMPO
15131,2023-03-18 03:05:07,10,Muy sencillo
15132,2023-03-18 02:59:47,10,Rapidez
15133,2023-03-18 02:45:26,10,"Fácil, rápido y preciso"
15134,2023-03-18 02:40:10,10,Es practico
15135,2023-03-18 02:37:25,10,Es bastante intuitiva la página.
15136,2023-03-18 02:20:58,10,muy bien
15137,2023-03-18 02:19:03,10,buen servicio
15138,2023-03-18 02:05:20,10,Bueno y rápido
15139,2023-03-18 01:59:26,9,porque es muy agil
15140,2023-03-18 01:49:56,10,Fácil y rápido
15141,2023-03-18 01:41:25,10,muy fácil de navegar
15142,2023-03-18 01:40:45,10,PRACTICO
15143,2023-03-18 01:22:11,10,POR LA FACILIDADA DE HACERLO EN LINEA
15144,2023-03-18 01:06:41,10,Buen Servicio
15145,2023-03-18 01:05:46,9,RAPIDEZ Y PRECIO
15146,2023-03-18 01:04:15,9,BUENOS PRECIOS
15147,2023-03-18 01:02:58,10,RAPIDO
15148,2023-03-18 00:53:44,10,Fácil y rápido
15149,2023-03-18 00:23:17,10,RAPIDO Y SENCILLO
15150,2023-03-18 00:20:35,10,Muy practica
15151,2023-03-18 00:18:53,10,ES RAPIDO Y SEGURO
15152,2023-03-18 00:18:04,10,Muy práctico y rápido
15153,2023-03-18 00:13:46,9,todo el servicio hacido facil
15154,2023-03-18 00:11:04,10,accesible
15155,2023-03-17 23:51:17,10,El servicio es efiociente.
15156,2023-03-17 23:39:47,10,Servicio y economia
15157,2023-03-17 23:34:04,10,MUY BIEN
15158,2023-03-17 23:14:05,10,SENCILLO
15159,2023-03-17 23:09:26,10,Porque en la página es muy fácil para cualquier persona. Agradezco eso.
15160,2023-03-17 23:07:46,10,ES MUY PRACTICO
15161,2023-03-17 22:56:22,10,es muy facil y amigable
15162,2023-03-17 22:54:05,10,Excelente
15163,2023-03-17 22:53:23,10,"Super rapido y con buenas opciones, gracias"
15164,2023-03-17 22:50:08,10,son confiables
15165,2023-03-17 22:49:33,10,PROCESO EFICAZ
15166,2023-03-17 22:48:47,10,excelente atencion
15167,2023-03-17 22:47:28,10,precio y accesibilidad
15168,2023-03-17 22:38:04,10,buen servicio!
15169,2023-03-17 22:32:28,10,Muy practico el check in
15170,2023-03-17 22:29:22,9,Es bueno realizar las compras por intenet
15171,2023-03-17 22:24:38,10,por ser rapido
15172,2023-03-17 22:11:45,9,Porque es preferible que hacerlo en en aeropuerto
15173,2023-03-17 21:57:13,10,Por su servicio
15174,2023-03-17 21:57:04,10,en general bien
15175,2023-03-17 21:51:13,10,buen servicio
15176,2023-03-17 21:44:12,10,","
15177,2023-03-17 21:42:17,10,Super sencillo y varias opciones para tener el pase
15178,2023-03-17 21:26:41,10,por el facil acceso y proceso
15179,2023-03-17 21:24:15,10,RAPIDA
15180,2023-03-17 21:16:16,9,Han mejorado el proceso para hacer el check-in
15181,2023-03-17 21:13:12,10,mil gracias
15182,2023-03-17 21:07:17,10,Muy ágil y amigable
15183,2023-03-17 21:03:41,10,ES RAPIDO Y FACIL
15184,2023-03-17 21:02:04,10,es muy facil
15185,2023-03-17 20:58:57,10,BUENA
15186,2023-03-17 20:46:41,9,Es práctico
15187,2023-03-17 20:31:31,10,PORQUE SI
15188,2023-03-17 20:18:19,10,todo bien
15189,2023-03-17 20:14:27,9,ME HAN ATENDIDO BIEN SIEMPRE QUE VUELO CON ESTA AEROLINEA
15190,2023-03-17 19:55:26,9,porque si
15191,2023-03-17 19:49:47,9,precios e informacion clara
15192,2023-03-17 18:57:43,9,todo bien gracias¡¡
15193,2023-03-17 18:55:32,10,precio y flexibilidad para escoger horarios
15194,2023-03-17 18:48:43,10,el proceso fue rápido y fácil
15195,2023-03-17 18:37:36,10,RAPIDEZ CONFIABLE
15196,2023-03-17 18:32:52,10,Es pràctica y fácil de entender
15197,2023-03-17 18:26:44,10,BUEN SERVIVIO
15198,2023-03-17 18:24:56,10,"ràpido, sencillo y eficiente"
15199,2023-03-17 18:22:35,10,práctica
15200,2023-03-17 18:20:45,10,lo barato y efectivo de la aerolinea
15201,2023-03-17 18:19:29,9,facil y rapido
15202,2023-03-17 18:14:04,9,ES LA PRIMERA VES QUE VIAJO EN ESTA LINEA.
15203,2023-03-17 18:12:21,10,ES RAPIDO
15204,2023-03-17 18:11:45,10,MUY SENCILLA
15205,2023-03-17 18:10:16,10,facil y rapido
15206,2023-03-17 18:06:29,10,facil y claro
15207,2023-03-17 18:04:45,10,.
15208,2023-03-17 17:54:49,10,es rapido
15209,2023-03-17 17:50:11,10,muy buen servicio y economico
15210,2023-03-17 17:43:20,10,MUY FACIL
15211,2023-03-17 17:42:04,10,rapidez
15212,2023-03-17 17:40:48,10,SI
15213,2023-03-17 17:40:15,9,Por la rapides del tramite
15214,2023-03-17 17:37:44,10,BIEN
15215,2023-03-17 17:25:11,10,MUY FACIL Y RAPIDO
15216,2023-03-17 17:19:42,10,claro y preciso
15217,2023-03-17 17:17:11,10,uy fácil y lógico
15218,2023-03-17 17:13:42,9,es fácil
15219,2023-03-17 17:12:33,10,FACIL
15220,2023-03-17 17:09:04,10,Facilidad y rapidez
15221,2023-03-17 17:08:09,10,muy amigable
15222,2023-03-17 16:56:40,10,"Por la facilidad en los registros, todo te va llevando de la mano."
15223,2023-03-17 16:51:51,9,.
15224,2023-03-17 16:38:30,9,disponibilidad
15225,2023-03-17 16:35:37,9,Rapidez
15226,2023-03-17 16:33:08,10,Muy rápido y efectivo. Te mandan recordatorios geniales
15227,2023-03-17 16:29:08,10,Excelente
15228,2023-03-17 16:27:32,10,BUEN SERVICIO
15229,2023-03-17 16:27:13,10,Es muy buena
15230,2023-03-17 16:24:22,10,Simple y sencillo nada complicado.
15231,2023-03-17 16:13:44,10,Todo muy bien
15232,2023-03-17 16:09:57,10,facil.
15233,2023-03-17 16:08:43,10,OK
15234,2023-03-17 16:06:34,9,es más seguro viajar con el check in previo
15235,2023-03-17 16:03:12,10,todo bien
15236,2023-03-17 16:02:44,10,todo excelente
15237,2023-03-17 16:01:04,10,TIEMPO
15238,2023-03-17 16:00:50,10,bajos precios
15239,2023-03-17 15:59:10,10,"antecion, limpieza, transparecia, puntualidad"
15240,2023-03-17 15:58:05,10,facilidad y adaptacion a cambios
