Date,nps,text
2023-03-22,10,Muy sencillo de navegar. Excelentes tarifas y promociones.
2023-03-22,10,muy amigable
2023-03-22,10,ECONOMICO
2023-03-22,10,Me gusta l pagina y la app
2023-03-22,10,me gusta viajar
2023-03-22,10,ES RAPIDO Y PRACTICA
2023-03-22,10,buena experiencia al interactuar con su pagina.
2023-03-22,9,gracias
2023-03-22,10,-
2023-03-22,9,Es práctico y rápido
2023-03-22,9,ok
2023-03-22,10,RAPIDA
2023-03-22,10,excelente
2023-03-22,10,BUENO PRECIOS
2023-03-22,10,buen servicio
2023-03-22,10,buen servicio
2023-03-22,10,RAPIDA
2023-03-22,10,Todo bien
2023-03-22,10,Es facil de manejar y entender
2023-03-22,10,EFICIENTES
2023-03-22,10,Facil de Navegar
2023-03-22,10,es muy facial. yo soy mama de %5 hijos y en otras aerolíneas es muy complicado reservar para Fm.de 7 . gracias
2023-03-22,10,Hay respuesta rapida
2023-03-22,10,MUY BIEN SU PAGINA
2023-03-22,9,facil de comprender
2023-03-22,10,todo muy practico y facil
2023-03-22,10,Todo bien gracias
2023-03-22,10,rapidez
2023-03-22,10,Fácil proceso y excelente atención vía whatsapp para resolver dudas
2023-03-22,10,TODO EXCELENTE
2023-03-22,10,super excelente
2023-03-22,10,RAPIDO
2023-03-22,9,todo en orden
2023-03-22,10,"Una pagina web muy facil de navegar. Falta agregar el campo para agregar promociones."
2023-03-22,10,EXCELENTE SERVICIO
2023-03-22,10,muy recomendable la pagina y buen tiempo para capturar y pensar bien los destinos
2023-03-22,10,por la agilidad para hacer las reservas
2023-03-22,10,Muy buen servicio y fácil manejo de la plataforma
2023-03-22,9,rapido y efectivo
2023-03-22,10,es facil de usar
2023-03-22,9,.
2023-03-22,10,siempre que quiero registrarme como usuario me aparece error
2023-03-22,10,facil de reservar
2023-03-22,10,Excelente servicio
2023-03-22,10,Ok
2023-03-22,10,HASTA AHORITA TODO BIEN
2023-03-22,10,Muy fácil de navegar
2023-03-22,10,"Esta muy bonita, muy amigable ."
2023-03-22,10,fabuloso
2023-03-22,10,buen precio
2023-03-22,9,Es rápido y eficaz
2023-03-22,9,muy practica y rapida
2023-03-22,10,por su efectividad y buenas ofertas
2023-03-22,10,EXCELENTE SERVICIO
2023-03-22,10,MUY FACIL DE UTILIZAR LA PAGINA
2023-03-22,10,siempre me atienden con mucha amabilidad
2023-03-22,9,facil operacion
2023-03-22,10,Eficaz
2023-03-22,10,BENDICIONES
2023-03-22,9,excelente servicio
2023-03-22,10,Excelente servicio
2023-03-22,10,SIEMPRE SON MUY EFICIENTES. ME ENCANTA LA LÍNEA AÉREA.
2023-03-22,10,EXCELENTE EL SERVICIO
2023-03-22,10,"muy rápido comprar, fluido y sin atoramientos"
2023-03-22,10,Precio flexibles.
2023-03-22,10,Super!!
2023-03-22,9,por que es muy fácil de usar
2023-03-22,10,TODO BIEN
2023-03-22,10,EFICIENTE
2023-03-22,10,Muy claro y rápido el proceso
2023-03-22,10,MUY FACIL
2023-03-22,10,muy entendible su pagina web
2023-03-22,10,rapido y fácil
2023-03-22,10,Rapido y facil
2023-03-22,10,todo bien
2023-03-22,9,"Rapido, sencillo y barato"
2023-03-22,10,Excelente
2023-03-22,10,MUY FACIL Y RAPIDO
2023-03-22,10,RAPIDO Y EFICIENTE
2023-03-22,10,muy claro
2023-03-22,10,"Estan dando muy buen servicio... Ya no los considero linea barata... Son mejores que las de ""renombre"""
2023-03-22,10,facil de usar
2023-03-22,10,"por que tienen los vuelos mas baratos, son una empresa muy responsable"
2023-03-22,10,Excelente!!! Por la facilidad de compra...
2023-03-22,10,Fue sencillo y rapido
2023-03-22,10,.
2023-03-22,9,me gusto los MSI
2023-03-22,10,AMIGABLE
2023-03-22,10,"muy bien explicada la informacion, todas las opciones, y muy facil de hacer el proceso"
2023-03-22,9,Muy buena pagina
2023-03-22,10,PUNTULIDAD Y BUEN PRECIO
2023-03-22,10,buena
2023-03-22,10,..
2023-03-22,9,buena
2023-03-22,10,rapida y segura
2023-03-22,9,ES AGIL
2023-03-22,10,BUENA EXPERIENCIA
2023-03-22,10,"No e viajado con ustedes, pero creo que sera una buena experiencia"
2023-03-22,10,SERVICIO
2023-03-22,10,Muy fácil de entender y excelente servicio
2023-03-22,10,FACIL DE RESERVAR POR INTERNET
2023-03-22,10,BUENOS
2023-03-22,9,BUENOS
2023-03-22,10,PRECIO
2023-03-22,10,Excelente servicio
2023-03-22,10,RAPIDO
2023-03-22,10,FACIL DE USAR
2023-03-22,9,vuelo directo
2023-03-22,9,es una interfaz sencilla
2023-03-22,10,Fácil de usar
2023-03-22,9,Muy calara la información...bajen los precios y sera excelente
2023-03-22,10,"Fácil de usar, muy amigable"
2023-03-22,9,muy amigable
2023-03-22,10,"es mas facil para mi usar su pagina en lugar de otros sitiosla infomacion es clara y muy visible ...eso como comprador se agradece"
2023-03-22,10,bien
2023-03-22,10,Muy ágil
2023-03-22,10,EXCELENTE SERVICIO
2023-03-22,9,"esta facil y bien, pero tiene muchos anuncios"
2023-03-22,10,Me gusta su sedrvicio y sus tarifas siguen siendo bastante competitivas
2023-03-22,10,TODO MUY BIEN
2023-03-22,10,RAPIDO Y COMODO
2023-03-22,9,facil de seguir los pasos
2023-03-22,9,COSTO BENEFICIO
2023-03-22,9,Muy ágil y fácil de entender para reservar
2023-03-22,10,es muy fácil de usar
2023-03-22,9,Esta agil
2023-03-22,9,ES RAPIDO EL REGISTRO Y MUY ACCESIBLE SELECINAR LA FECHA Y PRECIO DE LOS VUELOS
2023-03-22,10,BIEN
2023-03-22,10,buen sedrvicio
2023-03-22,10,AGIL
2023-03-22,10,me es muy facil reservar
2023-03-22,10,Es rapido
2023-03-22,10,excelente servicio
2023-03-22,10,excelente servicio y atención. nos encanta viajar con volaris a toda la familia. los felicito por tan buenas promociones
2023-03-22,10,Fácil de comprar en linea.
2023-03-22,10,MUY FÁCIL
2023-03-22,10,FUE SENCILLO LA RESERVACION
2023-03-22,10,muy rapido la reserva y las instrucciones muy claras Felicidades
2023-03-22,10,es facil y rapido reservar
2023-03-22,10,MUY BUENO
2023-03-22,10,Es de muy rápido comprendimiento para comprar boletos
2023-03-22,10,excelente servicio!
2023-03-22,10,Práctico y rápido
2023-03-22,10,"TODA VE QUE VIAJO POR ESTA AEROLINEA, HA SIDO SATISFACORIO"
2023-03-22,10,De nada
2023-03-22,9,muy ágil su pagina
2023-03-22,10,Esta muy bien !
2023-03-22,10,"Servicio, Costo y Tiempos"
2023-03-22,9,"SIEMPRE HAY ALGO QUE MEJORAR, GRACIAS :)"
2023-03-22,10,perfecta
2023-03-22,10,baratos
2023-03-22,10,calendario de vuelos mas economicos
2023-03-22,9,Es sencillo
2023-03-22,10,Pagina muy sencilla y practica de usar.
2023-03-22,9,"Porque las tarifas son baratas y los aviones muy buenos., excelente servicio."
2023-03-22,9,CONFUSA LA PLATAFORMA
2023-03-22,10,"Precio, servicio y horarios"
2023-03-22,9,MUY RAPIDA Y SEGURA
2023-03-22,10,excelente servicio aunque se puede mejorar
2023-03-22,10,"RAPIDO, BARATO, MUCHAS OPCIONES DE COMPRA Y TODO MUY TRANSPARENTE."
2023-03-22,9,cambia los precios en el proceso y tienes que volver a empezar
2023-03-22,9,los precios estan accesible y vuelos directos sin escalas
2023-03-22,9,Rapido y eficiente.  Solo tienen que mejorar los asientos.  Deberían de permitir asignación de asientos si pagamos con HSBC Viva desde un principio
2023-03-22,9,1
2023-03-22,10,mucho mas rapida y entendible
2023-03-22,10,./
2023-03-22,10,Gracias
2023-03-22,10,Eficiencia
2023-03-22,10,Eficacia
2023-03-22,9,el sistema es muy amigable
2023-03-22,10,"Gracias, excelente servicio. Saludos"
2023-03-22,9,DESTINOS
2023-03-22,10,muy bien
2023-03-22,9,Es bueno
2023-03-22,10,TODO MUY PRACTICO
2023-03-22,10,muy fácil y rapido
2023-03-22,10,precios
2023-03-22,10,Es facil
2023-03-22,9,facil
2023-03-22,10,BUEN SERVICIO
2023-03-22,10,"Buena tarifa, eficiente pagina, fácil de uso"
2023-03-22,9,Me gustó la dinámica de asientos
2023-03-22,10,Fue muy agil la compra
2023-03-22,9,Mi única queja es que el TUA te lo enseñan hasta el final
2023-03-22,10,;)
2023-03-22,9,Porque fue fácil y estaba bien explicado
2023-03-22,9,Todo ok gracias
2023-03-22,9,TIENEN COSTOS ACCESIBLES AUNQUE LES HACE FALTA MAS HORARIOS PARA VIAJAR ESTAN LIMITADOS EN CASO DE VUELOS DIRECTOS
2023-03-22,9,Gracias
2023-03-22,9,SI LE ENTENDI
2023-03-22,9,Buen servicio en pagina de internet
2023-03-22,10,costos
2023-03-22,10,"Han mejorado mucho su diseño y facilidad de uso, es muy intuitivo y no es confusa"
2023-03-22,10,MUY BUEN PRECIO
2023-03-22,10,TODO OK
2023-03-22,10,todo bien descrito
2023-03-22,9,"Me pareció ágil la plataforma de reservación. Solo lo del TUA deberían incluirlo desde un inicio, es como si no metieran el gasto de combustible."
2023-03-22,9,Precios
2023-03-22,10,precio y disponibilidad
2023-03-22,10,porque si quema cuh
2023-03-22,9,"Fácil, pero puede mejorar."
2023-03-22,10,Todo muy claro
2023-03-22,10,POR SENCILLA LA PAGINA
2023-03-22,10,Es muy fácil de usar.
2023-03-22,10,MANEJABLE
2023-03-22,10,EFICIENTE
2023-03-22,10,buena experiencia de volar con ustedes
2023-03-22,10,Muy Facil de utilizar
2023-03-22,10,"Muy fácil e intuitiva, excelente"
2023-03-22,9,muy facil de usar
2023-03-22,9,tODO bIEN
2023-03-22,10,OK
2023-03-22,10,rapido y seguro
2023-03-22,10,es economica
2023-03-22,10,Poco engañosa
2023-03-22,10,KJKL
2023-03-22,10,Fàcil de navegar y buenos precios
2023-03-22,10,muy bueno
2023-03-22,10,FACIL Y RAPIDO
2023-03-22,10,Económico y seguro
2023-03-22,10,SI
2023-03-22,9,muy practico y explican bien
2023-03-22,10,Muy buen servicio
2023-03-22,10,MUY SENCILLO PROGRAMAR MIS VUELOS
2023-03-22,10,Muy buen desglose
2023-03-22,9,TIENES MUCHAS OFERTAS ENGAÑOSAS
2023-03-22,10,ok
2023-03-22,9,"TODO BIEN, GRACIAS, REVISEN SU PAGINA DE VIVAFAN, NO FUNCIONAN LOS PAGOS"
2023-03-22,9,DEBERIAN SALIR LOS PRECIOS CUANDO UNO ESTA VIENDO LAS FECHAS AL PRINCIPIO
2023-03-22,10,pagina eficiente
2023-03-22,10,SENCILLO
2023-03-22,10,SIEMPRE QUE VIAJAMOS HAN SIDO MUY GRATAS LAS EXPERIENCIAS
2023-03-22,10,TODO MUY RAPIDO PARA COMPRAR
2023-03-22,10,Muy sencillo reservar
2023-03-22,10,hasta ahorita ninguna queja
2023-03-22,10,versatil
2023-03-22,10,por agil
2023-03-22,10,Es fácil y la información es CLARA....no se esconden cobros.
2023-03-22,10,si
2023-03-22,9,BUEN SERVICIO
2023-03-22,9,Por la tarifa zero
2023-03-22,10,Todo los servicios
2023-03-22,10,buen servicio
2023-03-22,10,Porque me gusta
2023-03-22,9,economia
2023-03-22,10,FUE EFICIENTE Y RAPIDO
2023-03-22,10,it is very people friendly
2023-03-22,10,todos los tramites son muy fáciles. Indicaiones claras y pecisas
2023-03-22,10,ok
2023-03-22,10,primera vez que viajamos en viva aerobus y su plataforma esta muy diamica
2023-03-22,9,ES FACIL DE NAVEGAR
2023-03-22,10,Todo muy bien
2023-03-22,10,Es sencillo y rapido
2023-03-22,9,"PRECIOS ACCESIBLES, INFORMACION EN TIEMPO Y CLARA"
2023-03-22,9,EN ALGUOS PUNTOS ES CONFUSO LA INFORMACION DE SELECCION
2023-03-22,10,gracias
2023-03-22,10,rapido servicio
2023-03-22,9,Fácil de Usar.
2023-03-22,10,POR LA DISPONIBILIDAD
2023-03-22,10,Todo bien
2023-03-22,10,:)
2023-03-22,9,"Que fuera mas clara en todo los servicios a cargar, ya han mejorado mucho, pero marcan unos servicios que uno no quiere y ya aparecen coo seleccionados"
2023-03-22,10,facilidad
2023-03-22,10,Sencillo y rapido
2023-03-22,10,excelente super practica y fácil de comprar
2023-03-22,10,Todo bien
2023-03-22,9,todo bien
2023-03-22,10,BUENOS PRECIOS
2023-03-22,10,Excelente sERVICIO
2023-03-22,10,Facil de usar
2023-03-22,9,Pagina facil de manejar
2023-03-22,10,hellouu
2023-03-22,10,excelente rapidez e informacion
2023-03-22,9,"Agil, facil de entender"
2023-03-22,9,rápida
2023-03-22,9,mas practico que antes
2023-03-22,9,por calidad y precio
2023-03-22,10,ok
2023-03-22,10,SIEMPRE VIAJO CON USTEDES Y SIEMPRE SUPER BIEN
2023-03-22,10,No hemos tenido ningun problema hasta ahorita
2023-03-22,10,Fue fácil y claro. Gracias!
2023-03-22,10,"Han mejorado muchísimo , sigan así !!!!"
2023-03-22,9,NINGUNA
2023-03-22,10,Muy buenas ofertas
2023-03-22,10,Facilidad y mejoría en la app
2023-03-22,9,"MUY FACIL DE ENTENDER, EXPLICAN QUE QUIERES Y QUE NO. MUY BIEN EXPLICADO"
2023-03-22,9,varios vuelos
2023-03-22,10,"Muy fácil, rápida y efectiva."
2023-03-22,10,Eficiente aerolinea
2023-03-22,9,RAPIDA Y CONFIABLE
2023-03-22,9,Fácil de usar
2023-03-22,9,costo
2023-03-22,10,Excelentes tarifas
2023-03-22,10,POR TODAS LAS BUENAS
2023-03-22,10,Por que es facil
2023-03-22,9,Te permite personalizar tu vuelo con extras y te lleva paso a paso para que no te confundas
2023-03-22,10,EXCELENTE PLATAFORMA
2023-03-22,9,SENCILLO Y RAPIDO
2023-03-22,10,TODO MUY BIEN Y MUY AGIL. SOLO NO ME AGRADO PUSIRON EL SEGURO DE VIAJE A FUERZA Y DESPUES YA ME PREGUNTARAN SI LO QUIERO QUITAR. SALUDOS.
2023-03-22,10,Rápido!!
2023-03-22,10,ES FACIL DE NAVEGAR
2023-03-22,10,EXCELENTE
2023-03-22,10,rapido
2023-03-22,10,Por rapidez y precio
2023-03-22,9,Muy buena
2023-03-22,10,BUEN SERVICIO
2023-03-22,10,facil de navegar
2023-03-22,9,me assuuuustras
2023-03-22,10,rapidez
2023-03-22,9,"Muy practica, visual y amigable"
2023-03-22,9,Excelente UX/UI
2023-03-22,9,Facilidad de uso de la plataforma para comprar el boleto
2023-03-22,10,bien
2023-03-22,10,the website is easy to use and the prices good
2023-03-22,9,Pagina Sencilla de Usar
2023-03-22,10,Por entendible.
2023-03-22,9,Claro
2023-03-22,9,"La pagina esta muy bien diseñada para elegir el vuelo, hacer cambios, y en simplificar todo el proceso. Primera vez en comprar boletos desde esta pagina."
2023-03-22,9,Fue rapido y claro el proceso
2023-03-22,10,ME GUSTA LA AEROLINEA
2023-03-22,10,POR LO AMIGABLE DE LA PAGINA
2023-03-22,10,EXCELENTE
2023-03-22,9,excelente servicio
2023-03-22,10,El sitio no tiene fallas aún cuando se hacen cambios durante las etapas del proceso
2023-03-22,10,super facil de usar
2023-03-22,10,"INTUITIVA, POR LO TANTO FACIL"
2023-03-22,9,buen servicio
2023-03-22,10,Porque nunca me han dejado tirada
2023-03-22,9,buena logistica
2023-03-22,10,Por la rapidez
2023-03-22,10,Es muy intuitiva
2023-03-22,10,excelente
2023-03-22,9,como imprimo los voletos
2023-03-22,10,EXCELENTES PRECIOS Y EXCELENTE ATENCION
2023-03-22,10,EXCELENTE SERVICIO! MUY PADRE TODA LA EXPERIENCIA Y SEGURA
2023-03-22,10,por el seguimiento aunque hay muchas cockies
2023-03-22,10,excelente servicio
2023-03-22,10,ECONOMICO
2023-03-22,10,Facil de navegar
2023-03-22,10,MUY AGIL LA INFORMACION
2023-03-22,10,Es muy sencillo la aplicación
2023-03-22,10,muy clara informacion y muy buenos vuelos. totalmente satisfecho
2023-03-22,10,ES MÁS FACIL
2023-03-22,10,MUY AMIGABLE
2023-03-22,10,muy rapida
2023-03-22,9,Por el tipo de servicio que brindan
2023-03-22,10,puntula y agil
2023-03-22,10,SUPER
2023-03-22,10,POR AGIL EL SERVICIO
2023-03-22,9,Rapidez de boletos
2023-03-22,10,gracias
2023-03-22,10,Página amigable con el usuario.
2023-03-22,10,POR SUS PRECIOS
2023-03-22,10,TODO MIUY BIEN
2023-03-22,10,better price
2023-03-22,10,ES PRACTICA
2023-03-22,9,Fue rapoida
2023-03-22,10,bien diseñado y fácil de usar
2023-03-22,9,Porque me gusta Viva
2023-03-22,10,muy ágil y segura
2023-03-22,9,KK
2023-03-22,10,"Muy rapida, solo le agregaria Pay pal para no tener que digitar la TC"
2023-03-22,9,HACERLO MAS RAPIDO
2023-03-22,10,creo que hasen buen trabajo
2023-03-22,9,ES CLARA EN LAS INDICACIONES
2023-03-22,9,tarifas accesibles
2023-03-22,10,"Servicio, Puntualidad y Atención."
2023-03-22,10,todo muy rapido
2023-03-22,10,son eficientes
2023-03-21,10,rapida
2023-03-21,9,Interfaz sencilla
2023-03-21,10,"Es economico, rapido facil. Muy bien :)"
2023-03-21,10,GRACIAS
2023-03-21,10,por lo eficaz
2023-03-21,10,todo ok
2023-03-21,10,"fue fácil y rápido, solo el guardar la tarjeta no funciona"
2023-03-21,10,TIENE MUY UENAS OFERTAS Y OPORTUNIDADES DE VIAJE
2023-03-21,10,VIENTOS
2023-03-21,10,buen servicio
2023-03-21,10,Eficiente
2023-03-21,9,bueno y rapido
2023-03-21,10,siempre uso viva
2023-03-21,10,Accesible y facil de terminar la compra.
2023-03-21,10,Excellento
2023-03-21,9,por mis webos
2023-03-21,9,BUEN SERVICIO
2023-03-21,9,TODO BIEN
2023-03-21,10,esta mjuy bien
2023-03-21,10,EXCELENTES PRECIOS
2023-03-21,10,"EXCELENTE FORMA DE COMRAR, RÁPIDA Y CLARA"
2023-03-21,9,"Es muy fluida, sin embargo, algunos términos que no son del comun conocimiento"
2023-03-21,9,Es sencillo y facil de hacer
2023-03-21,10,super facil de comprar
2023-03-21,10,Fué rápido y económico
2023-03-21,10,ok
2023-03-21,10,excelente servcio
2023-03-21,10,por que muestra la informacion claramente y es muy facil comprar
2023-03-21,10,POR LA RAPIDEZ
2023-03-21,10,facil de entender
2023-03-21,10,Excelente Servicio!!!!
2023-03-21,10,es super facil
2023-03-21,9,Es facil e intuitivo
2023-03-21,9,Precios accesibles.
2023-03-21,10,EXCELENTE
2023-03-21,9,PAGINA AGIL
2023-03-21,10,Buen servicio
2023-03-21,10,rapidez
2023-03-21,10,excelente servicio en linea
2023-03-21,10,todo muy bien
2023-03-21,10,SI
2023-03-21,10,Todo muy bien
2023-03-21,10,servicio facil
2023-03-21,9,mmm
2023-03-21,10,fue facil y rapido
2023-03-21,10,YA HE VIAJADO
2023-03-21,10,muy fácil
2023-03-21,10,ES A TODA MAQUINA
2023-03-21,9,Por la agilidad para hacer el tramite
2023-03-21,10,SI
2023-03-21,9,ok
2023-03-21,10,Por los precios y la facilidad para recervar
2023-03-21,10,Excelente servicio
2023-03-21,10,Muy acesible
2023-03-21,10,Buen servicio y rapido
2023-03-21,9,PAGINA MUY AMIGABLE E INTUITIVA
2023-03-21,10,Muy facil de reservar y pagar
2023-03-21,10,muy facil de usar con menus muy amigables
2023-03-21,9,ES AMIGABLE
2023-03-21,10,todo excelente gracias
2023-03-21,9,PORQUE ES UNA PAGINA MUY FACIL DE USAR A DIFERENCIA DE OTRAS
2023-03-21,10,muy buen servicio
2023-03-21,10,Fácil y rápido
2023-03-21,9,BUEN SERVICIO
2023-03-21,9,me gusto
2023-03-21,10,FACIL DE UTILIZAR
2023-03-21,10,Es fácil y te lleva de la mano
2023-03-21,9,lo practico
2023-03-21,10,muy practica
2023-03-21,10,La faciliad de utilizarla gracias
2023-03-21,9,Son verdesitos c:
2023-03-21,9,FACIL DE USAR LA APLICACIÓN
2023-03-21,10,bien
2023-03-21,9,EXCELENTES PRECIOS
2023-03-21,9,ok
2023-03-21,10,muy efectivo
2023-03-21,9,Muy rapido
2023-03-21,10,"Sus aviones están bien y uno puede armar su propio paquete.  Yo escogí viajar con accesos. asigne mi asiento, viajo con equipaje.  Hay gente que puede comprarlo más barato de acuerdo a sus necesidades"
2023-03-21,10,muy probable
2023-03-21,10,Porque no es tan complejo el proceso
2023-03-21,10,practico
2023-03-21,10,esta muy bien
2023-03-21,10,TODO ES MUY RAPIDO Y MUY SENCILLO
2023-03-21,10,"fue muy rapido el proceso, en otras ocaciones es fue muy dificil poder hacer una recervaciones"
2023-03-21,10,GRACIAS
2023-03-21,10,Fácil
2023-03-21,9,ok
2023-03-21,10,Es muy amigable
2023-03-21,10,EXCELENTE
2023-03-21,10,rápido
2023-03-21,10,Precio
2023-03-21,10,la mejor opcion
2023-03-21,9,Es amigable la pagina
2023-03-21,10,Excelente
2023-03-21,10,excelente
2023-03-21,9,es muy amigable
2023-03-21,9,Evitar tanto pasos
2023-03-21,9,es amigable
2023-03-21,10,ES RAPIDA Y EFECTIVA
2023-03-21,10,rapidez
2023-03-21,10,ES PRACTICA Y NO METEN TANTAS COMPRAS ADICIONALES
2023-03-21,10,muy facil de comprar
2023-03-21,10,Facilidad
2023-03-21,10,Buen servicio
2023-03-21,9,"Es amigable, aunque a veces lo complican"
2023-03-21,10,La facilidad de uso de la pagina.
2023-03-21,10,Mejora palpable de interacción.
2023-03-21,10,buen servicio
2023-03-21,9,FAcil y economica
2023-03-21,10,RAPIDO
2023-03-21,10,MAS AGIL PARA COMPRar boletos
2023-03-21,10,ES UNA FORMA FACIL
2023-03-21,10,FACIL Y RAPIDO
2023-03-21,9,GRACIAS
2023-03-21,10,facilidad de navegación
2023-03-21,9,Muy facil de utilizar
2023-03-21,10,muy accesible
2023-03-21,10,EXCELENTE
2023-03-21,10,manera facil de comprar
2023-03-21,10,BUEN SERVICIO
2023-03-21,10,EN ESTA OCASION FUE EFICIENTE
2023-03-21,10,Tiene un sistema operativo muy bueno.
2023-03-21,10,MUY BIEIN !
2023-03-21,9,habitualmente tiene buen servicio
